Zeilentyp;Report_ID;Bereich;Modell;Modellkennung;Groesse;Run;Szenariotyp;Phase;Aufgabe;Aufgabentyp;Versuch;Versuchsstatus;Abbruchgrund;Quelle_ID;Referenzgruppe;Kanonisch;Run_Status;Run_Gesamtzeit_s;Run_SLM_Zeit_s;Run_Prompt_Tokens;Run_Output_Tokens;Run_Tokens_gesamt;Run_erfolgreiche_SLM_Zeit_s;Run_erfolgreiche_Tokens;Run_Abbrueche;Run_Abbruchzeit_s;Run_Timeouts;Run_Timeoutzeit_gemessen_s;Run_Timeoutzeit_angesetzt_s;Run_Overhead_s;Run_Formatreparaturen;Run_Modellneustarts;Run_einbezogene_Tasks;Run_ausgeschlossene_Overview_Tasks;Run_einbezogene_Gesamtzeit_s;Run_einbezogene_SLM_Zeit_s;Run_einbezogene_Tokens;Run_einbezogene_Abbrueche;Run_einbezogene_Abbruchzeit_s;Run_einbezogene_Timeouts;Run_einbezogene_Timeoutzeit_s;Run_einbezogene_Overhead_s;Aufgabe_Gesamtzeit_s;Aufruf_Dauer_s;SLM_Wallzeit_s;Prompt_Tokens;Output_Tokens;Tokens_gesamt;Tokenwerte_vorhanden;SLM_Wallzeit_vorhanden;Modellneustartzeit_s;Formatreparatur;Overview_ausgeschlossen;Quelldurchsatz_Token_s;Referenzdurchsatz_Token_s
ATTEMPT;R0019;Intermodellbeziehungen;Qwen3.5 4B;qwen3.5:4b;4B;;controlled;3;intermodel:controlled_phase3:GM_gut_S3->CM_gut_S3;normal;2;REPETITION;SLMRepetitionError;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;744.9077055;173.8113308;0.0;0;0;0;false;false;2.2060670999999843;false;false;107.04894753056277;17.953823327517007
ATTEMPT;R0019;Intermodellbeziehungen;Qwen3.5 4B;qwen3.5:4b;4B;;controlled;3;intermodel:controlled_phase3:GM_gut_S3->CM_gut_S3;normal;3;REPETITION;SLMRepetitionError;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;744.9077055;164.67457129999997;0.0;0;0;0;false;false;2.192202199999997;false;false;107.04894753056277;17.953823327517007
ATTEMPT;R0019;Intermodellbeziehungen;Qwen3.5 4B;qwen3.5:4b;4B;;controlled;3;intermodel:controlled_phase3:GM_gut_S3->CM_gut_S3;normal;4;REPETITION;SLMRepetitionError;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;744.9077055;215.90863809999996;0.0;0;0;0;false;false;0.0;false;false;107.04894753056277;17.953823327517007
ATTEMPT;R0019;Intermodellbeziehungen;Qwen3.5 4B;qwen3.5:4b;4B;;controlled;3;intermodel:controlled_phase3:GM_gut_S3->BPM_gut_S3;normal;1;REPETITION;SLMRepetitionError;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;656.8777549000001;238.14782120000007;0.0;0;0;0;false;false;2.1607347000001482;false;false;107.04894753056277;17.953823327517007
ATTEMPT;R0019;Intermodellbeziehungen;Qwen3.5 4B;qwen3.5:4b;4B;;controlled;3;intermodel:controlled_phase3:GM_gut_S3->BPM_gut_S3;normal;2;REPETITION;SLMRepetitionError;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;656.8777549000001;130.30493;0.0;0;0;0;false;false;2.1776052000000163;false;false;107.04894753056277;17.953823327517007
ATTEMPT;R0019;Intermodellbeziehungen;Qwen3.5 4B;qwen3.5:4b;4B;;controlled;3;intermodel:controlled_phase3:GM_gut_S3->BPM_gut_S3;normal;3;REPETITION;SLMRepetitionError;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;656.8777549000001;170.27466550000008;0.0;0;0;0;false;false;2.168859899999916;false;false;107.04894753056277;17.953823327517007
ATTEMPT;R0019;Intermodellbeziehungen;Qwen3.5 4B;qwen3.5:4b;4B;;controlled;3;intermodel:controlled_phase3:GM_gut_S3->BPM_gut_S3;normal;4;REPETITION;SLMRepetitionError;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;656.8777549000001;111.63036269999998;0.0;0;0;0;false;false;0.0;false;false;107.04894753056277;17.953823327517007
ATTEMPT;R0019;Intermodellbeziehungen;Qwen3.5 4B;qwen3.5:4b;4B;;controlled;3;intermodel:controlled_phase3:GM_gut_S3->Marketing_gut_S3;normal;1;REPETITION;SLMRepetitionError;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;192.07298160000005;124.8958434000001;0.0;0;0;0;false;false;2.195229600000175;false;false;107.04894753056277;17.953823327517007
ATTEMPT;R0019;Intermodellbeziehungen;Qwen3.5 4B;qwen3.5:4b;4B;;controlled;3;intermodel:controlled_phase3:GM_gut_S3->Marketing_gut_S3;normal;2;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;192.07298160000005;64.97209420000013;64.97138029999996;3102;4733;7835;true;true;0.0;false;false;107.04894753056277;17.953823327517007
ATTEMPT;R0019;Intermodellbeziehungen;Qwen3.5 4B;qwen3.5:4b;4B;;controlled;3;intermodel:controlled_phase3:GM_gut_S3->TRM_gut_S3;normal;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;129.55985069999997;129.55176359999996;129.55102239999997;3377;10195;13572;true;true;0.0;false;false;107.04894753056277;17.953823327517007
ATTEMPT;R0019;Intermodellbeziehungen;Qwen3.5 4B;qwen3.5:4b;4B;;controlled;3;intermodel:controlled_phase3:GM_gut_S3->PM_gut_S3;normal;1;REPETITION;SLMRepetitionError;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;702.6916647999999;201.37108829999988;0.0;0;0;0;false;false;2.195604799999728;false;false;107.04894753056277;17.953823327517007
ATTEMPT;R0019;Intermodellbeziehungen;Qwen3.5 4B;qwen3.5:4b;4B;;controlled;3;intermodel:controlled_phase3:GM_gut_S3->PM_gut_S3;normal;2;REPETITION;SLMRepetitionError;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;702.6916647999999;188.06277309999996;0.0;0;0;0;false;false;2.202875799999674;false;false;107.04894753056277;17.953823327517007
ATTEMPT;R0019;Intermodellbeziehungen;Qwen3.5 4B;qwen3.5:4b;4B;;controlled;3;intermodel:controlled_phase3:GM_gut_S3->PM_gut_S3;normal;3;REPETITION;SLMRepetitionError;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;702.6916647999999;149.25230379999994;0.0;0;0;0;false;false;2.1792225999997754;false;false;107.04894753056277;17.953823327517007
ATTEMPT;R0019;Intermodellbeziehungen;Qwen3.5 4B;qwen3.5:4b;4B;;controlled;3;intermodel:controlled_phase3:GM_gut_S3->PM_gut_S3;normal;4;REPETITION;SLMRepetitionError;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;702.6916647999999;157.4177625000002;0.0;0;0;0;false;false;0.0;false;false;107.04894753056277;17.953823327517007
